ProductoID,Cantidad,Descuento,FechaFactura,FechaEnvio,PaisEnvio,ProductoNombre,UnidadesStock,dias
40,90,0.15000001,1997-02-10,1997-02-28,USA,Sirop d'�rable,113,18.0
65,25,0.0,1997-02-24,1997-03-03,Finland,Sirop d'�rable,113,7.0
76,25,0.0,1997-04-11,1997-04-18,USA,Sirop d'�rable,113,7.0
23,15,0.2,1997-04-22,1997-04-28,Germany,Sirop d'�rable,113,6.0
61,20,0.0,1997-05-08,1997-05-12,Austria,Sirop d'�rable,113,4.0
70,10,0.1,1997-05-28,1997-06-06,Spain,Sirop d'�rable,113,9.0
73,120,0.25,1997-07-10,1997-07-14,Austria,Sirop d'�rable,113,4.0
42,20,0.2,1997-08-22,1997-09-05,Denmark,Sirop d'�rable,113,14.0
49,10,0.0,1997-10-24,1997-10-27,Argentina,Sirop d'�rable,113,3.0
54,5,0.0,1997-10-30,1997-11-05,Canada,Sirop d'�rable,113,6.0
24,20,0.1,1997-11-10,1997-11-21,USA,Sirop d'�rable,113,11.0
21,20,0.0,1997-12-08,1997-12-12,Denmark,Sirop d'�rable,113,4.0
56,30,0.15000001,1998-01-05,1998-01-14,France,Sirop d'�rable,113,9.0
65,30,0.2,1998-02-10,1998-02-18,Sweden,Sirop d'�rable,113,8.0
2,15,0.0,1998-02-25,1998-03-03,Poland,Sirop d'�rable,113,6.0
24,5,0.0,1998-02-26,1998-03-04,Finland,Sirop d'�rable,113,6.0
70,30,0.0,1998-03-06,1998-03-16,UK,Sirop d'�rable,113,10.0
77,66,0.15000001,1998-04-01,1998-04-07,Austria,Sirop d'�rable,113,6.0
10,7,0.0,1998-04-03,1998-04-17,Poland,Sirop d'�rable,113,14.0
31,6,0.0,1998-04-20,1998-04-27,USA,Sirop d'�rable,113,7.0
77,4,0.0,1998-04-22,1998-05-01,Brazil,Sirop d'�rable,113,9.0
25,10,0.2,1998-04-27,1998-05-01,Brazil,Sirop d'�rable,113,4.0
2,4,0.0,1998-04-29,,Germany,Sirop d'�rable,113,
68,15,0.25,1996-07-19,1996-07-29,Germany,Tarte au sucre,17,10.0
11,12,0.0,1996-08-09,1996-08-13,Germany,Tarte au sucre,17,4.0
38,40,0.0,1996-08-21,1996-08-30,Germany,Tarte au sucre,17,9.0
17,15,0.0,1996-09-05,1996-09-11,Ireland,Tarte au sucre,17,6.0
34,10,0.0,1996-09-17,1996-09-25,USA,Tarte au sucre,17,8.0
41,5,0.0,1996-09-20,1996-09-27,USA,Tarte au sucre,17,7.0
30,25,0.1,1996-09-25,1996-10-04,USA,Tarte au sucre,17,9.0
59,70,0.0,1996-09-27,1996-10-08,USA,Tarte au sucre,17,11.0
8,28,0.0,1996-10-28,1996-11-04,Canada,Tarte au sucre,17,7.0
24,20,0.0,1996-12-20,1996-12-24,Canada,Tarte au sucre,17,4.0
29,10,0.0,1996-12-25,1997-01-03,USA,Tarte au sucre,17,9.0
30,35,0.0,1997-01-08,1997-01-14,France,Tarte au sucre,17,6.0
36,40,0.0,1997-01-14,1997-01-16,France,Tarte au sucre,17,2.0
13,35,0.0,1997-02-18,1997-02-27,France,Tarte au sucre,17,9.0
69,3,0.0,1997-04-14,1997-04-21,Canada,Tarte au sucre,17,7.0
75,40,0.0,1997-05-23,1997-05-27,France,Tarte au sucre,17,4.0
24,20,0.05,1997-05-30,1997-06-05,Germany,Tarte au sucre,17,6.0
39,15,0.25,1997-06-06,1997-06-09,Germany,Tarte au sucre,17,3.0
40,10,0.1,1997-06-09,1997-06-12,Italy,Tarte au sucre,17,3.0
60,10,0.0,1997-06-19,1997-06-30,USA,Tarte au sucre,17,11.0
45,10,0.0,1997-07-15,1997-07-21,UK,Tarte au sucre,17,6.0
56,10,0.2,1997-07-22,1997-07-31,Brazil,Tarte au sucre,17,9.0
29,15,0.0,1997-08-11,1997-08-21,USA,Tarte au sucre,17,10.0
30,80,0.15000001,1997-08-15,1997-08-18,Austria,Tarte au sucre,17,3.0
13,10,0.0,1997-09-17,1997-09-24,France,Tarte au sucre,17,7.0
39,48,0.0,1997-10-03,1997-10-22,Germany,Tarte au sucre,17,19.0
70,20,0.0,1997-10-27,1997-10-29,Germany,Tarte au sucre,17,2.0
41,9,0.0,1997-11-19,1997-11-21,Switzerland,Tarte au sucre,17,2.0
71,30,0.0,1997-11-27,1997-12-15,USA,Tarte au sucre,17,18.0
55,15,0.0,1997-12-08,1997-12-12,Denmark,Tarte au sucre,17,4.0
62,20,0.0,1997-12-16,1998-01-14,Germany,Tarte au sucre,17,29.0
13,2,0.0,1997-12-26,1998-01-05,UK,Tarte au sucre,17,10.0
65,5,0.25,1997-12-29,1998-01-02,Denmark,Tarte au sucre,17,4.0
68,20,0.05,1998-01-06,1998-02-04,USA,Tarte au sucre,17,29.0
58,25,0.15000001,1998-01-06,1998-01-13,Germany,Tarte au sucre,17,7.0
62,3,0.0,1998-01-08,1998-01-16,USA,Tarte au sucre,17,8.0
1,50,0.0,1998-01-26,1998-01-30,USA,Tarte au sucre,17,4.0
61,3,0.0,1998-01-30,1998-02-17,USA,Tarte au sucre,17,18.0
75,20,0.05,1998-02-05,1998-02-09,Spain,Tarte au sucre,17,4.0
7,6,0.15000001,1998-02-23,1998-03-03,Sweden,Tarte au sucre,17,8.0
52,35,0.0,1998-02-24,1998-02-27,USA,Tarte au sucre,17,3.0
7,14,0.1,1998-03-06,1998-03-24,France,Tarte au sucre,17,18.0
16,30,0.25,1998-03-11,1998-03-20,USA,Tarte au sucre,17,9.0
41,60,0.0,1998-03-13,1998-03-17,Canada,Tarte au sucre,17,4.0
19,12,0.15000001,1998-03-20,1998-04-08,Switzerland,Tarte au sucre,17,19.0
49,40,0.1,1998-03-31,1998-04-10,USA,Tarte au sucre,17,10.0
61,21,0.25,1998-04-16,1998-04-20,Canada,Tarte au sucre,17,4.0
1,12,0.0,1998-04-23,1998-05-01,Poland,Tarte au sucre,17,8.0
17,8,0.0,1996-08-12,1996-08-16,Sweden,Vegie-spread,24,4.0
67,5,0.0,1996-08-29,1996-09-11,Mexico,Vegie-spread,24,13.0
11,80,0.15000001,1996-10-08,1996-10-10,USA,Vegie-spread,24,2.0
29,16,0.1,1996-12-11,1996-12-13,Brazil,Vegie-spread,24,2.0
4,65,0.0,1997-01-02,1997-01-10,Austria,Vegie-spread,24,8.0
33,35,0.25,1997-01-29,1997-02-07,Ireland,Vegie-spread,24,9.0
58,6,0.0,1997-06-20,1997-06-30,Germany,Vegie-spread,24,10.0
71,24,0.2,1997-07-11,1997-08-12,USA,Vegie-spread,24,32.0
17,20,0.0,1997-10-03,1997-10-13,Germany,Vegie-spread,24,10.0
33,9,0.0,1997-11-19,1997-11-26,Austria,Vegie-spread,24,7.0
54,30,0.0,1997-12-22,1997-12-31,France,Vegie-spread,24,9.0
16,40,0.0,1998-03-03,1998-03-09,Denmark,Vegie-spread,24,6.0
32,10,0.0,1998-03-25,1998-04-03,USA,Vegie-spread,24,9.0
57,20,0.0,1998-03-26,1998-04-10,Sweden,Vegie-spread,24,15.0
30,35,0.0,1998-03-26,1998-03-31,Austria,Vegie-spread,24,5.0
60,12,0.0,1998-04-16,1998-04-27,Switzerland,Vegie-spread,24,11.0
1,30,0.0,1998-04-22,1998-04-28,Switzerland,Vegie-spread,24,6.0
60,9,0.0,1996-08-26,1996-08-28,UK,Wimmers gute Semmelknödel,22,2.0
16,50,0.0,1996-10-31,1996-11-06,Germany,Wimmers gute Semmelknödel,22,6.0
25,35,0.1,1996-11-29,1996-12-02,Austria,Wimmers gute Semmelknödel,22,3.0
40,30,0.0,1996-12-03,1996-12-27,Switzerland,Wimmers gute Semmelknödel,22,24.0
50,7,0.0,1997-01-27,1997-02-06,Spain,Wimmers gute Semmelknödel,22,10.0
35,30,0.1,1997-02-05,1997-02-11,France,Wimmers gute Semmelknödel,22,6.0
63,6,0.0,1997-02-07,1997-02-10,Canada,Wimmers gute Semmelknödel,22,3.0
17,35,0.1,1997-02-19,1997-03-12,Germany,Wimmers gute Semmelknödel,22,21.0
24,8,0.0,1997-03-11,1997-03-14,France,Wimmers gute Semmelknödel,22,3.0
42,30,0.0,1997-03-19,1997-03-21,USA,Wimmers gute Semmelknödel,22,2.0
43,30,0.0,1997-06-03,1997-06-06,Germany,Wimmers gute Semmelknödel,22,3.0
67,18,0.1,1997-06-11,1997-06-18,Canada,Wimmers gute Semmelknödel,22,7.0
10,6,0.0,1997-06-19,1997-06-30,USA,Wimmers gute Semmelknödel,22,11.0
28,9,0.0,1997-08-12,1997-08-20,Spain,Wimmers gute Semmelknödel,22,8.0
75,15,0.1,1997-09-15,1997-09-23,Germany,Wimmers gute Semmelknödel,22,8.0
36,28,0.0,1997-09-25,1997-09-30,USA,Wimmers gute Semmelknödel,22,5.0
52,24,0.0,1997-11-27,1997-12-15,USA,Wimmers gute Semmelknödel,22,18.0
11,35,0.2,1997-12-25,1998-01-14,Venezuela,Wimmers gute Semmelknödel,22,20.0
13,3,0.0,1998-01-14,1998-01-19,France,Wimmers gute Semmelknödel,22,5.0
19,30,0.0,1998-01-16,1998-01-21,Austria,Wimmers gute Semmelknödel,22,5.0
72,48,0.0,1998-01-21,1998-01-30,Germany,Wimmers gute Semmelknödel,22,9.0
20,30,0.25,1998-01-29,1998-02-02,Germany,Wimmers gute Semmelknödel,22,4.0
52,15,0.05,1998-02-05,1998-02-09,Spain,Wimmers gute Semmelknödel,22,4.0
76,20,0.0,1998-02-09,1998-02-12,France,Wimmers gute Semmelknödel,22,3.0
47,8,0.0,1998-03-18,1998-03-27,Venezuela,Wimmers gute Semmelknödel,22,9.0
76,4,0.0,1998-03-23,1998-04-01,Austria,Wimmers gute Semmelknödel,22,9.0
21,20,0.0,1998-04-17,1998-04-24,USA,Wimmers gute Semmelknödel,22,7.0
75,25,0.2,1998-04-27,1998-04-29,Austria,Wimmers gute Semmelknödel,22,2.0
77,130,0.0,1998-05-05,,Austria,Wimmers gute Semmelknödel,22,
21,2,0.03,1998-05-06,,USA,Wimmers gute Semmelknödel,22,
27,15,0.15000001,1996-07-08,1996-07-12,Brazil,Louisiana Fiery Hot Pepper Sauce,76,4.0
55,20,0.0,1996-07-08,1996-07-15,France,Louisiana Fiery Hot Pepper Sauce,76,7.0
58,30,0.1,1996-09-11,1996-09-18,Spain,Louisiana Fiery Hot Pepper Sauce,76,7.0
13,40,0.0,1996-10-14,1996-10-17,Portugal,Louisiana Fiery Hot Pepper Sauce,76,3.0
57,10,0.05,1996-11-11,1996-11-20,Austria,Louisiana Fiery Hot Pepper Sauce,76,9.0
16,5,0.0,1996-11-28,1996-12-30,Spain,Louisiana Fiery Hot Pepper Sauce,76,32.0
62,15,0.0,1996-11-28,1996-12-02,Denmark,Louisiana Fiery Hot Pepper Sauce,76,4.0
72,20,0.1,1996-12-11,1996-12-13,Brazil,Louisiana Fiery Hot Pepper Sauce,76,2.0
75,20,0.0,1997-01-01,1997-01-10,USA,Louisiana Fiery Hot Pepper Sauce,76,9.0
53,35,0.0,1997-02-14,1997-03-07,Brazil,Louisiana Fiery Hot Pepper Sauce,76,21.0
61,28,0.1,1997-02-19,1997-03-12,Germany,Louisiana Fiery Hot Pepper Sauce,76,21.0
6,15,0.1,1997-04-02,1997-04-10,France,Louisiana Fiery Hot Pepper Sauce,76,8.0
1,20,0.0,1997-04-11,1997-04-16,Ireland,Louisiana Fiery Hot Pepper Sauce,76,5.0
18,39,0.0,1997-04-22,1997-05-16,Austria,Louisiana Fiery Hot Pepper Sauce,76,24.0
23,36,0.1,1997-05-19,1997-05-29,Brazil,Louisiana Fiery Hot Pepper Sauce,76,10.0
36,30,0.05,1997-06-26,1997-07-01,Germany,Louisiana Fiery Hot Pepper Sauce,76,5.0
28,12,0.2,1997-07-11,1997-07-18,Austria,Louisiana Fiery Hot Pepper Sauce,76,7.0
34,21,0.0,1997-08-20,1997-09-01,Venezuela,Louisiana Fiery Hot Pepper Sauce,76,12.0
13,15,0.15000001,1997-09-10,1997-09-19,Portugal,Louisiana Fiery Hot Pepper Sauce,76,9.0
43,10,0.0,1997-09-12,1997-09-22,Switzerland,Louisiana Fiery Hot Pepper Sauce,76,10.0
60,12,0.0,1997-09-17,1997-09-24,France,Louisiana Fiery Hot Pepper Sauce,76,7.0
71,65,0.05,1997-10-09,1997-10-17,Austria,Louisiana Fiery Hot Pepper Sauce,76,8.0
2,10,0.05,1997-11-05,1997-11-14,France,Louisiana Fiery Hot Pepper Sauce,76,9.0
67,40,0.0,1997-11-11,1997-11-21,Ireland,Louisiana Fiery Hot Pepper Sauce,76,10.0
7,80,0.1,1997-12-04,1997-12-09,Germany,Louisiana Fiery Hot Pepper Sauce,76,5.0
13,2,0.0,1997-12-31,1998-01-05,France,Louisiana Fiery Hot Pepper Sauce,76,5.0
31,15,0.15000001,1998-01-27,1998-02-04,USA,Louisiana Fiery Hot Pepper Sauce,76,8.0
62,21,0.05,1998-02-05,1998-02-09,Spain,Louisiana Fiery Hot Pepper Sauce,76,4.0
68,10,0.0,1998-02-10,1998-02-12,Finland,Louisiana Fiery Hot Pepper Sauce,76,2.0
72,12,0.05,1998-02-12,1998-02-13,USA,Louisiana Fiery Hot Pepper Sauce,76,1.0
49,21,0.0,1998-02-24,1998-03-04,Brazil,Louisiana Fiery Hot Pepper Sauce,76,8.0
13,21,0.0,1998-04-15,1998-04-20,UK,Louisiana Fiery Hot Pepper Sauce,76,5.0
22,30,0.0,1996-09-09,1996-09-18,Italy,Louisiana Hot Spiced Okra,4,9.0
46,60,0.0,1997-02-11,1997-02-18,Austria,Louisiana Hot Spiced Okra,4,7.0
11,60,0.15000001,1997-03-14,1997-04-04,Belgium,Louisiana Hot Spiced Okra,4,21.0
44,10,0.1,1997-04-02,1997-04-10,France,Louisiana Hot Spiced Okra,4,8.0
56,24,0.0,1997-05-09,1997-05-12,UK,Louisiana Hot Spiced Okra,4,3.0
13,4,0.0,1997-09-25,1997-10-01,Mexico,Louisiana Hot Spiced Okra,4,6.0
31,50,0.0,1997-12-11,1997-12-12,Sweden,Louisiana Hot Spiced Okra,4,1.0
10,1,0.0,1998-05-06,,USA,Louisiana Hot Spiced Okra,4,
24,5,0.25,1996-08-19,1996-08-27,Germany,Laughing Lumberjack Lager,52,8.0
77,30,0.0,1997-04-10,1997-04-29,Mexico,Laughing Lumberjack Lager,52,19.0
59,7,0.0,1997-05-21,1997-05-30,USA,Laughing Lumberjack Lager,52,9.0
50,25,0.0,1997-09-16,1997-09-18,Germany,Laughing Lumberjack Lager,52,2.0
51,3,0.0,1997-12-12,1997-12-26,USA,Laughing Lumberjack Lager,52,14.0
55,15,0.0,1998-02-02,1998-02-09,UK,Laughing Lumberjack Lager,52,7.0
6,15,0.0,1998-02-26,1998-03-05,Spain,Laughing Lumberjack Lager,52,7.0
10,24,0.2,1998-03-03,1998-03-13,France,Laughing Lumberjack Lager,52,10.0
17,40,0.15000001,1998-03-10,1998-03-13,Italy,Laughing Lumberjack Lager,52,3.0
62,20,0.0,1998-04-28,,Argentina,Laughing Lumberjack Lager,52,
4,3,0.1,1996-08-23,1996-09-03,Italy,Scottish Longbreads,6,11.0
33,20,0.0,1996-09-09,1996-09-18,Italy,Scottish Longbreads,6,9.0
41,15,0.1,1996-09-11,1996-09-18,Spain,Scottish Longbreads,6,7.0
75,3,0.0,1996-09-17,1996-09-25,USA,Scottish Longbreads,6,8.0
6,10,0.0,1996-10-14,1996-10-17,Portugal,Scottish Longbreads,6,3.0
28,10,0.0,1996-10-21,1996-10-28,France,Scottish Longbreads,6,7.0
20,4,0.05,1996-10-31,1996-11-06,Germany,Scottish Longbreads,6,6.0
31,8,0.2,1996-12-17,1996-12-23,USA,Scottish Longbreads,6,6.0
16,60,0.0,1996-12-31,1997-01-08,Denmark,Scottish Longbreads,6,8.0
31,36,0.25,1997-01-16,1997-01-28,Denmark,Scottish Longbreads,6,12.0
45,30,0.2,1997-01-23,1997-01-27,Canada,Scottish Longbreads,6,4.0
60,21,0.25,1997-02-28,1997-03-03,Sweden,Scottish Longbreads,6,3.0
75,30,0.0,1997-03-31,1997-04-03,Venezuela,Scottish Longbreads,6,3.0
21,6,0.0,1997-04-29,1997-05-02,Argentina,Scottish Longbreads,6,3.0
47,20,0.0,1997-05-07,1997-05-09,Belgium,Scottish Longbreads,6,2.0
51,35,0.0,1997-05-19,1997-06-13,Germany,Scottish Longbreads,6,25.0
30,15,0.0,1997-08-01,1997-08-08,Canada,Scottish Longbreads,6,7.0
35,18,0.2,1997-08-06,1997-08-11,Brazil,Scottish Longbreads,6,5.0
64,10,0.0,1997-09-09,1997-09-18,USA,Scottish Longbreads,6,9.0
5,40,0.2,1997-10-10,1997-10-16,USA,Scottish Longbreads,6,6.0
7,45,0.0,1997-10-29,1997-11-04,USA,Scottish Longbreads,6,6.0
72,6,0.2,1997-11-27,1997-12-02,USA,Scottish Longbreads,6,5.0
75,40,0.0,1997-12-05,1997-12-09,Germany,Scottish Longbreads,6,4.0
24,18,0.0,1997-12-22,1997-12-31,France,Scottish Longbreads,6,9.0
41,15,0.0,1997-12-23,1997-12-31,Poland,Scottish Longbreads,6,8.0
52,24,0.0,1998-01-13,1998-01-21,Brazil,Scottish Longbreads,6,8.0
76,20,0.0,1998-01-20,1998-01-29,Mexico,Scottish Longbreads,6,9.0
7,20,0.0,1998-02-04,1998-02-09,UK,Scottish Longbreads,6,5.0
13,18,0.0,1998-02-16,1998-02-23,Spain,Scottish Longbreads,6,7.0
53,20,0.0,1998-02-24,1998-03-04,Brazil,Scottish Longbreads,6,8.0
69,80,0.25,1998-03-11,1998-03-20,USA,Scottish Longbreads,6,9.0
76,2,0.0,1998-04-09,1998-04-10,Spain,Scottish Longbreads,6,1.0
60,42,0.0,1998-04-24,1998-04-30,Canada,Scottish Longbreads,6,6.0
18,55,0.0,1998-05-01,1998-05-04,USA,Scottish Longbreads,6,3.0
38,15,0.0,1996-09-03,1996-09-11,Venezuela,Gudbrandsdalsost,26,8.0
69,1,0.0,1996-09-18,1996-09-24,Mexico,Gudbrandsdalsost,26,6.0
51,7,0.0,1996-09-20,1996-09-26,France,Gudbrandsdalsost,26,6.0
37,18,0.1,1996-11-11,1996-12-03,France,Gudbrandsdalsost,26,22.0
56,20,0.0,1996-11-18,1996-11-27,Germany,Gudbrandsdalsost,26,9.0
62,30,0.0,1996-11-26,1996-12-04,UK,Gudbrandsdalsost,26,8.0
19,50,0.0,1996-12-24,1997-01-01,Austria,Gudbrandsdalsost,26,8.0
49,8,0.0,1996-12-26,1997-01-03,Venezuela,Gudbrandsdalsost,26,8.0
12,15,0.0,1997-01-07,1997-01-30,Germany,Gudbrandsdalsost,26,23.0
24,20,0.05,1997-01-20,1997-01-30,Switzerland,Gudbrandsdalsost,26,10.0
64,10,0.1,1997-04-02,1997-04-10,France,Gudbrandsdalsost,26,8.0
46,10,0.0,1997-05-07,1997-05-09,Belgium,Gudbrandsdalsost,26,2.0
52,18,0.0,1997-05-29,1997-06-05,Venezuela,Gudbrandsdalsost,26,7.0
29,10,0.15000001,1997-06-30,1997-07-04,Finland,Gudbrandsdalsost,26,4.0
17,20,0.2,1997-07-09,1997-08-13,Germany,Gudbrandsdalsost,26,35.0
33,65,0.25,1997-07-10,1997-07-14,Austria,Gudbrandsdalsost,26,4.0
26,20,0.25,1997-08-21,1997-08-28,Germany,Gudbrandsdalsost,26,7.0
41,45,0.2,1997-09-12,1997-09-19,Austria,Gudbrandsdalsost,26,7.0
75,30,0.15000001,1997-10-06,1997-10-10,USA,Gudbrandsdalsost,26,4.0
63,25,0.05,1997-10-24,1997-10-29,Germany,Gudbrandsdalsost,26,5.0
8,40,0.0,1997-11-19,1997-11-21,Switzerland,Gudbrandsdalsost,26,2.0
75,30,0.0,1997-11-19,1997-11-26,Austria,Gudbrandsdalsost,26,7.0
28,3,0.0,1997-11-24,1997-11-28,UK,Gudbrandsdalsost,26,4.0
39,25,0.25,1997-11-26,1997-11-28,France,Gudbrandsdalsost,26,2.0
47,20,0.2,1997-11-27,1997-12-02,USA,Gudbrandsdalsost,26,5.0
51,24,0.2,1997-12-25,1998-01-14,Venezuela,Gudbrandsdalsost,26,20.0
63,50,0.05,1998-02-18,1998-02-20,USA,Gudbrandsdalsost,26,2.0
8,9,0.0,1998-03-19,1998-03-23,Germany,Gudbrandsdalsost,26,4.0
21,10,0.0,1998-03-20,1998-03-24,France,Gudbrandsdalsost,26,4.0
40,30,0.0,1998-04-14,1998-05-04,Brazil,Gudbrandsdalsost,26,20.0
44,36,0.1,1998-04-17,1998-04-23,Switzerland,Gudbrandsdalsost,26,6.0
7,21,0.25,1996-07-19,1996-07-29,Germany,Outback Lager,15,10.0
12,20,0.0,1996-07-25,1996-08-12,France,Outback Lager,15,18.0
24,20,0.0,1996-09-06,1996-09-13,Brazil,Outback Lager,15,7.0
27,5,0.0,1996-09-18,1996-09-24,Mexico,Outback Lager,15,6.0
31,30,0.0,1996-09-26,1996-10-03,UK,Outback Lager,15,7.0
63,30,0.0,1996-12-12,1997-01-16,Ireland,Outback Lager,15,35.0
75,30,0.0,1996-12-20,1996-12-24,Canada,Outback Lager,15,4.0
38,8,0.1,1997-01-21,1997-01-27,Brazil,Outback Lager,15,6.0
7,25,0.1,1997-02-21,1997-02-26,UK,Outback Lager,15,5.0
43,12,0.0,1997-03-17,1997-03-24,Venezuela,Outback Lager,15,7.0
13,60,0.1,1997-03-25,1997-03-31,Venezuela,Outback Lager,15,6.0
57,14,0.1,1997-04-15,1997-05-02,Germany,Outback Lager,15,17.0
16,6,0.0,1997-04-24,1997-04-29,UK,Outback Lager,15,5.0
24,7,0.0,1997-05-15,1997-05-16,UK,Outback Lager,15,1.0
36,15,0.05,1997-07-31,1997-08-05,USA,Outback Lager,15,5.0
16,20,0.0,1997-08-05,1997-08-11,UK,Outback Lager,15,6.0
18,15,0.25,1997-08-21,1997-08-28,Germany,Outback Lager,15,7.0
32,40,0.05,1997-09-05,1997-09-10,Brazil,Outback Lager,15,5.0
11,50,0.0,1997-10-06,1997-10-09,Germany,Outback Lager,15,3.0
20,30,0.25,1997-10-08,1997-10-14,Venezuela,Outback Lager,15,6.0
76,8,0.05,1997-10-09,1997-10-17,Austria,Outback Lager,15,8.0
77,28,0.15000001,1997-10-16,1997-10-23,UK,Outback Lager,15,7.0
7,40,0.0,1997-11-28,1997-12-04,Switzerland,Outback Lager,15,6.0
43,35,0.0,1997-12-16,1997-12-25,Venezuela,Outback Lager,15,9.0
72,5,0.0,1998-01-01,1998-01-07,Canada,Outback Lager,15,6.0
7,6,0.0,1998-01-08,1998-01-16,USA,Outback Lager,15,8.0
62,9,0.0,1998-01-09,1998-01-30,Sweden,Outback Lager,15,21.0
6,12,0.0,1998-01-20,1998-01-29,Mexico,Outback Lager,15,9.0
11,30,0.0,1998-01-22,1998-01-23,Belgium,Outback Lager,15,1.0
41,30,0.15000001,1998-01-23,1998-01-30,France,Outback Lager,15,7.0
21,4,0.0,1998-01-29,1998-02-03,France,Outback Lager,15,5.0
34,50,0.2,1998-02-10,1998-02-18,Sweden,Outback Lager,15,8.0
55,30,0.0,1998-02-12,1998-02-18,Belgium,Outback Lager,15,6.0
61,3,0.25,1998-02-20,1998-03-04,Brazil,Outback Lager,15,12.0
2,20,0.2,1998-04-01,1998-04-07,Germany,Outback Lager,15,6.0
70,30,0.0,1998-04-13,1998-04-20,Austria,Outback Lager,15,7.0
76,4,0.0,1998-04-21,1998-04-27,Spain,Outback Lager,15,6.0
72,3,0.0,1998-04-29,1998-05-01,UK,Outback Lager,15,2.0
29,12,0.2,1998-04-30,,Italy,Outback Lager,15,
41,20,0.0,1996-08-06,1996-08-16,France,Flotemysost,26,10.0
59,2,0.0,1996-09-12,1996-09-17,Mexico,Flotemysost,26,5.0
51,3,0.0,1996-09-19,1996-10-23,Ireland,Flotemysost,26,34.0
60,30,0.0,1996-10-03,1996-10-18,Finland,Flotemysost,26,15.0
42,40,0.1,1996-10-18,1996-10-25,Finland,Flotemysost,26,7.0
32,5,0.0,1996-11-26,1996-12-04,UK,Flotemysost,26,8.0
46,50,0.2,1996-12-05,1996-12-11,Ireland,Flotemysost,26,6.0
52,6,0.0,1996-12-10,1996-12-19,Sweden,Flotemysost,26,9.0
24,15,0.0,1996-12-18,1996-12-20,Norway,Flotemysost,26,2.0
61,60,0.0,1996-12-27,1997-01-06,Germany,Flotemysost,26,10.0
74,30,0.0,1996-12-31,1997-01-08,Denmark,Flotemysost,26,8.0
75,60,0.0,1997-01-01,1997-01-10,USA,Flotemysost,26,9.0
41,15,0.0,1997-01-07,1997-01-30,Germany,Flotemysost,26,23.0
51,2,0.0,1997-02-14,1997-03-07,Brazil,Flotemysost,26,21.0
77,30,0.0,1997-02-24,1997-03-03,Finland,Flotemysost,26,7.0
4,50,0.0,1997-02-26,1997-03-04,Belgium,Flotemysost,26,6.0
24,12,0.0,1997-03-13,1997-03-21,UK,Flotemysost,26,8.0
77,9,0.1,1997-05-19,1997-05-29,Brazil,Flotemysost,26,10.0
7,9,0.0,1997-07-14,1997-07-18,USA,Flotemysost,26,4.0
22,15,0.05,1997-07-21,1997-07-29,Canada,Flotemysost,26,8.0
46,15,0.05,1997-07-31,1997-08-05,USA,Flotemysost,26,5.0
55,15,0.0,1997-08-05,1997-08-11,UK,Flotemysost,26,6.0
13,20,0.0,1997-08-11,1997-08-20,Sweden,Flotemysost,26,9.0
35,30,0.25,1997-08-27,1997-09-03,Ireland,Flotemysost,26,7.0
42,14,0.2,1997-09-12,1997-09-19,Austria,Flotemysost,26,7.0
55,12,0.0,1997-09-17,1997-09-26,Sweden,Flotemysost,26,9.0
1,60,0.2,1997-10-10,1997-10-16,USA,Flotemysost,26,6.0
40,20,0.15000001,1997-10-13,1997-10-15,Ireland,Flotemysost,26,2.0
52,30,0.0,1997-10-23,1997-10-29,France,Flotemysost,26,6.0
26,8,0.0,1997-10-28,1997-11-05,Brazil,Flotemysost,26,8.0
76,12,0.0,1997-12-08,1997-12-15,UK,Flotemysost,26,7.0
1,16,0.0,1997-12-10,1998-01-02,Austria,Flotemysost,26,23.0
59,55,0.2,1998-01-22,1998-02-10,USA,Flotemysost,26,19.0
1,30,0.0,1998-02-23,1998-02-26,Venezuela,Flotemysost,26,3.0
29,25,0.0,1998-02-27,1998-03-02,Brazil,Flotemysost,26,3.0
8,35,0.25,1998-03-10,1998-03-16,Germany,Flotemysost,26,6.0
29,21,0.0,1998-04-08,,Austria,Flotemysost,26,
42,20,0.0,1998-04-09,1998-04-13,Germany,Flotemysost,26,4.0
28,60,0.05,1998-04-09,1998-04-17,Germany,Flotemysost,26,8.0
34,50,0.0,1998-04-15,1998-04-20,UK,Flotemysost,26,5.0
71,16,0.0,1998-04-17,1998-04-24,USA,Flotemysost,26,7.0
24,30,0.0,1998-04-21,1998-04-30,Belgium,Flotemysost,26,9.0
36,5,0.0,1996-07-04,1996-07-16,France,Mozzarella di Giovanni,14,12.0
60,4,0.0,1996-07-30,1996-08-02,Venezuela,Mozzarella di Giovanni,14,3.0
7,20,0.05,1996-07-31,1996-08-09,USA,Mozzarella di Giovanni,14,9.0
24,24,0.0,1996-08-02,1996-08-06,USA,Mozzarella di Giovanni,14,4.0
58,7,0.0,1996-08-06,1996-08-16,France,Mozzarella di Giovanni,14,10.0
71,3,0.0,1996-08-16,1996-08-23,Venezuela,Mozzarella di Giovanni,14,7.0
19,20,0.0,1996-09-04,1996-09-10,France,Mozzarella di Giovanni,14,6.0
60,40,0.0,1996-10-09,1996-10-14,Germany,Mozzarella di Giovanni,14,5.0
71,25,0.15000001,1996-10-16,1996-10-28,Venezuela,Mozzarella di Giovanni,14,12.0
23,25,0.0,1996-10-24,1996-10-29,Germany,Mozzarella di Giovanni,14,5.0
